starttime	seconds	ctime	dtime	ttime	wait
Wed Jun 26 13:37:37 2013	1372246657	0	1337	1337	1337
Wed Jun 26 13:39:36 2013	1372246776	0	1337	1337	1337
Wed Jun 26 13:39:12 2013	1372246752	0	1338	1338	1338
Wed Jun 26 13:38:24 2013	1372246704	0	1338	1338	1338
Wed Jun 26 13:38:06 2013	1372246686	0	1338	1338	1338
Wed Jun 26 13:37:06 2013	1372246626	0	1338	1338	1338
Wed Jun 26 13:39:06 2013	1372246746	0	1338	1338	1338
Wed Jun 26 13:37:35 2013	1372246655	0	1338	1338	1338
Wed Jun 26 13:37:09 2013	1372246629	0	1338	1338	1338
Wed Jun 26 13:37:51 2013	1372246671	0	1339	1339	1338
Wed Jun 26 13:39:26 2013	1372246766	0	1339	1339	1339
Wed Jun 26 13:38:50 2013	1372246730	0	1339	1339	1339
Wed Jun 26 13:38:18 2013	1372246698	0	1339	1339	1339
Wed Jun 26 13:37:38 2013	1372246658	0	1339	1339	1339
Wed Jun 26 13:37:31 2013	1372246651	0	1339	1339	1339
Wed Jun 26 13:38:23 2013	1372246703	0	1339	1339	1339
Wed Jun 26 13:39:38 2013	1372246778	0	1339	1339	1339
Wed Jun 26 13:39:19 2013	1372246759	0	1339	1339	1339
Wed Jun 26 13:37:24 2013	1372246644	0	1339	1339	1339
Wed Jun 26 13:38:01 2013	1372246681	0	1339	1339	1339
Wed Jun 26 13:38:20 2013	1372246700	0	1339	1339	1339
Wed Jun 26 13:39:06 2013	1372246746	0	1339	1339	1339
Wed Jun 26 13:37:50 2013	1372246670	0	1339	1339	1339
Wed Jun 26 13:39:53 2013	1372246793	0	1339	1339	1339
Wed Jun 26 13:38:15 2013	1372246695	0	1339	1339	1339
Wed Jun 26 13:36:10 2013	1372246570	0	1340	1340	1340
Wed Jun 26 13:37:50 2013	1372246670	0	1340	1340	1340
Wed Jun 26 13:38:24 2013	1372246704	0	1340	1340	1340
Wed Jun 26 13:37:57 2013	1372246677	0	1340	1340	1340
Wed Jun 26 13:37:11 2013	1372246631	0	1340	1340	1340
Wed Jun 26 13:39:18 2013	1372246758	0	1340	1340	1340
Wed Jun 26 13:38:45 2013	1372246725	0	1340	1340	1340
Wed Jun 26 13:39:04 2013	1372246744	0	1341	1341	1341
Wed Jun 26 13:39:10 2013	1372246750	0	1341	1341	1341
Wed Jun 26 13:38:23 2013	1372246703	0	1341	1341	1341
Wed Jun 26 13:38:49 2013	1372246729	0	1341	1341	1341
Wed Jun 26 13:38:36 2013	1372246716	0	1341	1341	1341
Wed Jun 26 13:37:59 2013	1372246679	0	1341	1341	1341
Wed Jun 26 13:37:54 2013	1372246674	0	1341	1341	1341
Wed Jun 26 13:37:00 2013	1372246620	0	1341	1341	1341
Wed Jun 26 13:38:04 2013	1372246684	0	1341	1341	1341
Wed Jun 26 13:37:47 2013	1372246667	0	1341	1341	1341
Wed Jun 26 13:38:13 2013	1372246693	0	1341	1341	1341
Wed Jun 26 13:38:32 2013	1372246712	0	1341	1341	1341
Wed Jun 26 13:36:13 2013	1372246573	0	1341	1341	1341
Wed Jun 26 13:37:59 2013	1372246679	0	1341	1341	1341
Wed Jun 26 13:37:33 2013	1372246653	0	1341	1341	1341
Wed Jun 26 13:38:04 2013	1372246684	0	1341	1341	1341
Wed Jun 26 13:38:48 2013	1372246728	0	1341	1341	1341
Wed Jun 26 13:37:49 2013	1372246669	0	1342	1342	1341
Wed Jun 26 13:37:17 2013	1372246637	0	1342	1342	1342
Wed Jun 26 13:38:28 2013	1372246708	0	1342	1342	1342
Wed Jun 26 13:39:33 2013	1372246773	0	1342	1342	1342
Wed Jun 26 13:38:56 2013	1372246736	0	1342	1342	1342
Wed Jun 26 13:39:13 2013	1372246753	0	1342	1342	1342
Wed Jun 26 13:38:13 2013	1372246693	0	1342	1342	1342
Wed Jun 26 13:39:11 2013	1372246751	0	1342	1342	1342
Wed Jun 26 13:37:36 2013	1372246656	0	1342	1342	1342
Wed Jun 26 13:37:55 2013	1372246675	0	1342	1342	1342
Wed Jun 26 13:37:25 2013	1372246645	0	1342	1342	1342
Wed Jun 26 13:37:53 2013	1372246673	0	1342	1342	1342
Wed Jun 26 13:37:41 2013	1372246661	0	1342	1342	1342
Wed Jun 26 13:38:41 2013	1372246721	0	1342	1342	1342
Wed Jun 26 13:37:18 2013	1372246638	0	1343	1343	1342
Wed Jun 26 13:39:09 2013	1372246749	0	1343	1343	1343
Wed Jun 26 13:40:49 2013	1372246849	0	1343	1343	1343
Wed Jun 26 13:38:04 2013	1372246684	0	1343	1343	1343
Wed Jun 26 13:36:51 2013	1372246611	0	1343	1343	1343
Wed Jun 26 13:38:48 2013	1372246728	0	1343	1343	1343
Wed Jun 26 13:37:12 2013	1372246632	0	1343	1343	1343
Wed Jun 26 13:39:24 2013	1372246764	0	1343	1343	1343
Wed Jun 26 13:39:08 2013	1372246748	0	1343	1343	1343
Wed Jun 26 13:36:50 2013	1372246610	0	1343	1343	1343
Wed Jun 26 13:37:36 2013	1372246656	0	1343	1343	1343
Wed Jun 26 13:38:04 2013	1372246684	0	1343	1343	1343
Wed Jun 26 13:38:54 2013	1372246734	0	1343	1343	1343
Wed Jun 26 13:37:34 2013	1372246654	0	1343	1343	1343
Wed Jun 26 13:38:58 2013	1372246738	0	1343	1343	1343
Wed Jun 26 13:37:09 2013	1372246629	0	1343	1343	1343
Wed Jun 26 13:38:57 2013	1372246737	0	1344	1344	1343
Wed Jun 26 13:38:08 2013	1372246688	0	1344	1344	1344
Wed Jun 26 13:38:34 2013	1372246714	0	1344	1344	1344
Wed Jun 26 13:37:12 2013	1372246632	0	1344	1344	1344
Wed Jun 26 13:38:27 2013	1372246707	0	1344	1344	1344
Wed Jun 26 13:39:40 2013	1372246780	0	1344	1344	1344
Wed Jun 26 13:38:15 2013	1372246695	0	1344	1344	1344
Wed Jun 26 13:37:22 2013	1372246642	0	1344	1344	1344
Wed Jun 26 13:39:10 2013	1372246750	0	1344	1344	1344
Wed Jun 26 13:37:58 2013	1372246678	0	1344	1344	1344
Wed Jun 26 13:38:26 2013	1372246706	0	1344	1344	1344
Wed Jun 26 13:38:10 2013	1372246690	0	1344	1344	1344
Wed Jun 26 13:37:31 2013	1372246651	0	1344	1344	1344
Wed Jun 26 13:37:02 2013	1372246622	0	1344	1344	1344
Wed Jun 26 13:37:02 2013	1372246622	0	1344	1344	1344
Wed Jun 26 13:38:50 2013	1372246730	0	1345	1345	1344
Wed Jun 26 13:37:17 2013	1372246637	0	1345	1345	1345
Wed Jun 26 13:37:03 2013	1372246623	0	1345	1345	1345
Wed Jun 26 13:38:30 2013	1372246710	0	1345	1345	1345
Wed Jun 26 13:37:23 2013	1372246643	0	1345	1345	1345
Wed Jun 26 13:37:50 2013	1372246670	0	1345	1345	1345
Wed Jun 26 13:38:31 2013	1372246711	0	1345	1345	1345
Wed Jun 26 13:39:16 2013	1372246756	0	1345	1345	1345
Wed Jun 26 13:37:33 2013	1372246653	0	1345	1345	1345
Wed Jun 26 13:37:31 2013	1372246651	0	1345	1345	1345
Wed Jun 26 13:37:35 2013	1372246655	0	1345	1345	1345
Wed Jun 26 13:38:56 2013	1372246736	0	1345	1345	1345
Wed Jun 26 13:38:28 2013	1372246708	0	1345	1345	1345
Wed Jun 26 13:37:14 2013	1372246634	0	1345	1345	1345
Wed Jun 26 13:38:51 2013	1372246731	0	1345	1345	1345
Wed Jun 26 13:39:39 2013	1372246779	0	1346	1346	1346
Wed Jun 26 13:38:18 2013	1372246698	0	1346	1346	1346
Wed Jun 26 13:39:26 2013	1372246766	0	1346	1346	1346
Wed Jun 26 13:37:54 2013	1372246674	0	1346	1346	1346
Wed Jun 26 13:38:47 2013	1372246727	0	1346	1346	1346
Wed Jun 26 13:39:16 2013	1372246756	0	1346	1346	1346
Wed Jun 26 13:37:05 2013	1372246625	0	1346	1346	1346
Wed Jun 26 13:37:58 2013	1372246678	0	1346	1346	1346
Wed Jun 26 13:37:21 2013	1372246641	0	1347	1347	1347
Wed Jun 26 13:37:29 2013	1372246649	0	1347	1347	1347
Wed Jun 26 13:37:01 2013	1372246621	0	1347	1347	1347
Wed Jun 26 13:39:18 2013	1372246758	0	1347	1347	1347
Wed Jun 26 13:38:50 2013	1372246730	0	1347	1347	1347
Wed Jun 26 13:38:02 2013	1372246682	0	1347	1347	1347
Wed Jun 26 13:38:13 2013	1372246693	0	1347	1347	1347
Wed Jun 26 13:36:51 2013	1372246611	0	1347	1347	1347
Wed Jun 26 13:38:12 2013	1372246692	0	1347	1347	1347
Wed Jun 26 13:38:08 2013	1372246688	0	1347	1347	1347
Wed Jun 26 13:37:18 2013	1372246638	0	1347	1347	1347
Wed Jun 26 13:39:16 2013	1372246756	0	1347	1347	1347
Wed Jun 26 13:36:59 2013	1372246619	0	1347	1347	1347
Wed Jun 26 13:38:40 2013	1372246720	0	1347	1347	1347
Wed Jun 26 13:37:54 2013	1372246674	0	1348	1348	1347
Wed Jun 26 13:37:55 2013	1372246675	0	1348	1348	1348
Wed Jun 26 13:39:05 2013	1372246745	0	1348	1348	1348
Wed Jun 26 13:38:08 2013	1372246688	0	1348	1348	1348
Wed Jun 26 13:39:34 2013	1372246774	0	1348	1348	1348
Wed Jun 26 13:39:26 2013	1372246766	0	1348	1348	1348
Wed Jun 26 13:38:43 2013	1372246723	0	1348	1348	1348
Wed Jun 26 13:37:32 2013	1372246652	0	1348	1348	1348
Wed Jun 26 13:37:04 2013	1372246624	0	1348	1348	1348
Wed Jun 26 13:38:54 2013	1372246734	0	1348	1348	1348
Wed Jun 26 13:38:01 2013	1372246681	0	1348	1348	1348
Wed Jun 26 13:39:31 2013	1372246771	0	1349	1349	1348
Wed Jun 26 13:38:04 2013	1372246684	0	1349	1349	1349
Wed Jun 26 13:39:18 2013	1372246758	0	1349	1349	1349
Wed Jun 26 13:37:20 2013	1372246640	0	1349	1349	1349
Wed Jun 26 13:38:07 2013	1372246687	0	1349	1349	1349
Wed Jun 26 13:37:37 2013	1372246657	0	1349	1349	1349
Wed Jun 26 13:38:36 2013	1372246716	0	1349	1349	1349
Wed Jun 26 13:38:40 2013	1372246720	0	1349	1349	1349
Wed Jun 26 13:38:05 2013	1372246685	0	1349	1349	1349
Wed Jun 26 13:37:24 2013	1372246644	0	1350	1350	1350
Wed Jun 26 13:37:42 2013	1372246662	0	1350	1350	1350
Wed Jun 26 13:38:30 2013	1372246710	0	1350	1350	1350
Wed Jun 26 13:37:20 2013	1372246640	0	1350	1350	1350
Wed Jun 26 13:37:47 2013	1372246667	0	1350	1350	1350
Wed Jun 26 13:38:34 2013	1372246714	0	1350	1350	1350
Wed Jun 26 13:38:34 2013	1372246714	0	1350	1350	1350
Wed Jun 26 13:37:10 2013	1372246630	0	1350	1350	1350
Wed Jun 26 13:38:26 2013	1372246706	0	1350	1350	1350
Wed Jun 26 13:37:54 2013	1372246674	0	1350	1350	1350
Wed Jun 26 13:38:53 2013	1372246733	0	1350	1350	1350
Wed Jun 26 13:37:27 2013	1372246647	0	1350	1350	1350
Wed Jun 26 13:37:58 2013	1372246678	0	1350	1350	1350
Wed Jun 26 13:38:05 2013	1372246685	0	1350	1350	1350
Wed Jun 26 13:38:59 2013	1372246739	0	1351	1351	1351
Wed Jun 26 13:39:23 2013	1372246763	0	1351	1351	1351
Wed Jun 26 13:37:06 2013	1372246626	0	1351	1351	1351
Wed Jun 26 13:38:54 2013	1372246734	0	1351	1351	1351
Wed Jun 26 13:39:33 2013	1372246773	0	1351	1351	1351
Wed Jun 26 13:38:31 2013	1372246711	0	1351	1351	1351
Wed Jun 26 13:37:31 2013	1372246651	0	1351	1351	1351
Wed Jun 26 13:38:32 2013	1372246712	0	1351	1351	1351
Wed Jun 26 13:39:16 2013	1372246756	0	1351	1351	1351
Wed Jun 26 13:38:31 2013	1372246711	0	1351	1351	1351
Wed Jun 26 13:38:17 2013	1372246697	0	1352	1352	1352
Wed Jun 26 13:38:56 2013	1372246736	0	1352	1352	1352
Wed Jun 26 13:37:11 2013	1372246631	0	1352	1352	1352
Wed Jun 26 13:38:23 2013	1372246703	0	1352	1352	1352
Wed Jun 26 13:37:56 2013	1372246676	0	1352	1352	1352
Wed Jun 26 13:37:41 2013	1372246661	0	1352	1352	1352
Wed Jun 26 13:37:45 2013	1372246665	0	1352	1352	1352
Wed Jun 26 13:38:14 2013	1372246694	0	1352	1352	1352
Wed Jun 26 13:38:19 2013	1372246699	0	1352	1352	1352
Wed Jun 26 13:38:34 2013	1372246714	0	1352	1352	1352
Wed Jun 26 13:38:52 2013	1372246732	0	1352	1352	1352
Wed Jun 26 13:36:38 2013	1372246598	0	1353	1353	1353
Wed Jun 26 13:39:09 2013	1372246749	0	1353	1353	1353
Wed Jun 26 13:38:29 2013	1372246709	0	1353	1353	1353
Wed Jun 26 13:37:51 2013	1372246671	0	1353	1353	1353
Wed Jun 26 13:37:23 2013	1372246643	0	1353	1353	1353
Wed Jun 26 13:39:24 2013	1372246764	0	1353	1353	1353
Wed Jun 26 13:38:16 2013	1372246696	0	1353	1353	1353
Wed Jun 26 13:38:41 2013	1372246721	0	1353	1353	1353
Wed Jun 26 13:37:44 2013	1372246664	0	1353	1353	1353
Wed Jun 26 13:38:27 2013	1372246707	0	1353	1353	1353
Wed Jun 26 13:37:24 2013	1372246644	0	1353	1353	1353
Wed Jun 26 13:37:18 2013	1372246638	0	1353	1353	1353
Wed Jun 26 13:37:48 2013	1372246668	0	1353	1353	1353
Wed Jun 26 13:37:44 2013	1372246664	0	1353	1353	1353
Wed Jun 26 13:38:14 2013	1372246694	0	1353	1353	1353
Wed Jun 26 13:38:22 2013	1372246702	0	1353	1353	1353
Wed Jun 26 13:39:03 2013	1372246743	0	1353	1353	1353
Wed Jun 26 13:37:08 2013	1372246628	0	1353	1353	1353
Wed Jun 26 13:38:36 2013	1372246716	0	1353	1353	1353
Wed Jun 26 13:38:20 2013	1372246700	0	1354	1354	1354
Wed Jun 26 13:37:37 2013	1372246657	0	1354	1354	1354
Wed Jun 26 13:38:19 2013	1372246699	0	1354	1354	1354
Wed Jun 26 13:38:01 2013	1372246681	0	1354	1354	1354
Wed Jun 26 13:38:48 2013	1372246728	0	1354	1354	1354
Wed Jun 26 13:39:02 2013	1372246742	0	1354	1354	1354
Wed Jun 26 13:39:31 2013	1372246771	0	1354	1354	1354
Wed Jun 26 13:37:30 2013	1372246650	0	1354	1354	1354
Wed Jun 26 13:37:47 2013	1372246667	0	1354	1354	1354
Wed Jun 26 13:39:06 2013	1372246746	0	1354	1354	1354
Wed Jun 26 13:36:51 2013	1372246611	0	1354	1354	1354
Wed Jun 26 13:38:17 2013	1372246697	0	1354	1354	1354
Wed Jun 26 13:39:19 2013	1372246759	0	1354	1354	1354
Wed Jun 26 13:39:52 2013	1372246792	0	1354	1354	1354
Wed Jun 26 13:39:08 2013	1372246748	0	1354	1354	1354
Wed Jun 26 13:38:53 2013	1372246733	0	1355	1355	1354
Wed Jun 26 13:36:07 2013	1372246567	0	1355	1355	1355
Wed Jun 26 13:38:48 2013	1372246728	0	1355	1355	1355
Wed Jun 26 13:38:43 2013	1372246723	0	1355	1355	1355
Wed Jun 26 13:36:19 2013	1372246579	0	1355	1355	1355
Wed Jun 26 13:39:20 2013	1372246760	0	1355	1355	1355
Wed Jun 26 13:38:57 2013	1372246737	0	1355	1355	1355
Wed Jun 26 13:40:01 2013	1372246801	0	1355	1355	1355
Wed Jun 26 13:39:15 2013	1372246755	0	1355	1355	1355
Wed Jun 26 13:38:12 2013	1372246692	0	1355	1355	1355
Wed Jun 26 13:38:53 2013	1372246733	0	1355	1355	1355
Wed Jun 26 13:38:49 2013	1372246729	0	1355	1355	1355
Wed Jun 26 13:37:46 2013	1372246666	0	1355	1355	1355
Wed Jun 26 13:38:55 2013	1372246735	0	1355	1355	1355
Wed Jun 26 13:37:49 2013	1372246669	0	1355	1355	1355
Wed Jun 26 13:37:38 2013	1372246658	0	1356	1356	1356
Wed Jun 26 13:37:07 2013	1372246627	0	1356	1356	1356
Wed Jun 26 13:37:34 2013	1372246654	0	1356	1356	1356
Wed Jun 26 13:37:20 2013	1372246640	0	1356	1356	1356
Wed Jun 26 13:39:22 2013	1372246762	0	1356	1356	1356
Wed Jun 26 13:38:46 2013	1372246726	0	1356	1356	1356
Wed Jun 26 13:39:16 2013	1372246756	0	1356	1356	1356
Wed Jun 26 13:38:55 2013	1372246735	0	1356	1356	1356
Wed Jun 26 13:37:09 2013	1372246629	0	1356	1356	1356
Wed Jun 26 13:38:08 2013	1372246688	0	1356	1356	1356
Wed Jun 26 13:37:19 2013	1372246639	0	1356	1356	1356
Wed Jun 26 13:38:22 2013	1372246702	0	1356	1356	1356
Wed Jun 26 13:39:07 2013	1372246747	0	1356	1356	1356
Wed Jun 26 13:36:44 2013	1372246604	0	1357	1357	1356
Wed Jun 26 13:38:55 2013	1372246735	0	1357	1357	1356
Wed Jun 26 13:38:22 2013	1372246702	0	1357	1357	1357
Wed Jun 26 13:37:07 2013	1372246627	0	1357	1357	1357
Wed Jun 26 13:38:25 2013	1372246705	0	1357	1357	1357
Wed Jun 26 13:38:49 2013	1372246729	0	1357	1357	1357
Wed Jun 26 13:39:17 2013	1372246757	0	1357	1357	1357
Wed Jun 26 13:38:46 2013	1372246726	0	1357	1357	1357
Wed Jun 26 13:38:56 2013	1372246736	0	1357	1357	1357
Wed Jun 26 13:38:53 2013	1372246733	0	1357	1357	1357
Wed Jun 26 13:39:47 2013	1372246787	0	1357	1357	1357
Wed Jun 26 13:37:11 2013	1372246631	0	1357	1357	1357
Wed Jun 26 13:38:54 2013	1372246734	0	1358	1358	1358
Wed Jun 26 13:38:18 2013	1372246698	0	1358	1358	1358
Wed Jun 26 13:38:56 2013	1372246736	0	1358	1358	1358
Wed Jun 26 13:38:47 2013	1372246727	0	1358	1358	1358
Wed Jun 26 13:36:51 2013	1372246611	0	1358	1358	1358
Wed Jun 26 13:37:46 2013	1372246666	0	1358	1358	1358
Wed Jun 26 13:39:36 2013	1372246776	0	1358	1358	1358
Wed Jun 26 13:38:52 2013	1372246732	0	1358	1358	1358
Wed Jun 26 13:38:14 2013	1372246694	0	1358	1358	1358
Wed Jun 26 13:38:51 2013	1372246731	0	1359	1359	1359
Wed Jun 26 13:39:05 2013	1372246745	0	1359	1359	1359
Wed Jun 26 13:37:45 2013	1372246665	0	1359	1359	1359
Wed Jun 26 13:38:26 2013	1372246706	0	1359	1359	1359
Wed Jun 26 13:37:13 2013	1372246633	0	1359	1359	1359
Wed Jun 26 13:37:23 2013	1372246643	0	1359	1359	1359
Wed Jun 26 13:39:02 2013	1372246742	0	1359	1359	1359
Wed Jun 26 13:38:10 2013	1372246690	0	1359	1359	1359
Wed Jun 26 13:39:14 2013	1372246754	0	1359	1359	1359
Wed Jun 26 13:38:46 2013	1372246726	0	1359	1359	1359
Wed Jun 26 13:38:15 2013	1372246695	0	1359	1359	1359
Wed Jun 26 13:39:30 2013	1372246770	0	1359	1359	1359
Wed Jun 26 13:37:50 2013	1372246670	0	1359	1359	1359
Wed Jun 26 13:39:41 2013	1372246781	0	1359	1359	1359
Wed Jun 26 13:38:48 2013	1372246728	0	1359	1359	1359
Wed Jun 26 13:39:06 2013	1372246746	0	1359	1359	1359
Wed Jun 26 13:37:33 2013	1372246653	0	1359	1359	1359
Wed Jun 26 13:38:07 2013	1372246687	0	1360	1360	1359
Wed Jun 26 13:37:06 2013	1372246626	0	1360	1360	1360
Wed Jun 26 13:37:25 2013	1372246645	0	1360	1360	1360
Wed Jun 26 13:39:17 2013	1372246757	0	1360	1360	1360
Wed Jun 26 13:37:16 2013	1372246636	0	1360	1360	1360
Wed Jun 26 13:37:25 2013	1372246645	0	1360	1360	1360
Wed Jun 26 13:38:55 2013	1372246735	0	1360	1360	1360
Wed Jun 26 13:38:22 2013	1372246702	0	1360	1360	1360
Wed Jun 26 13:38:40 2013	1372246720	0	1360	1360	1360
Wed Jun 26 13:37:35 2013	1372246655	0	1360	1360	1360
Wed Jun 26 13:38:56 2013	1372246736	0	1360	1360	1360
Wed Jun 26 13:37:51 2013	1372246671	0	1361	1361	1361
Wed Jun 26 13:38:32 2013	1372246712	0	1361	1361	1361
Wed Jun 26 13:36:47 2013	1372246607	0	1361	1361	1361
Wed Jun 26 13:36:58 2013	1372246618	0	1361	1361	1361
Wed Jun 26 13:40:36 2013	1372246836	0	1361	1361	1361
Wed Jun 26 13:38:03 2013	1372246683	0	1361	1361	1361
Wed Jun 26 13:38:17 2013	1372246697	0	1361	1361	1361
Wed Jun 26 13:38:43 2013	1372246723	0	1362	1362	1362
Wed Jun 26 13:37:29 2013	1372246649	0	1362	1362	1362
Wed Jun 26 13:37:22 2013	1372246642	0	1362	1362	1362
Wed Jun 26 13:37:33 2013	1372246653	0	1362	1362	1362
Wed Jun 26 13:38:21 2013	1372246701	0	1362	1362	1362
Wed Jun 26 13:37:38 2013	1372246658	0	1362	1362	1362
Wed Jun 26 13:38:57 2013	1372246737	0	1362	1362	1362
Wed Jun 26 13:38:26 2013	1372246706	0	1362	1362	1362
Wed Jun 26 13:38:11 2013	1372246691	0	1362	1362	1362
Wed Jun 26 13:37:46 2013	1372246666	0	1362	1362	1362
Wed Jun 26 13:38:50 2013	1372246730	0	1363	1363	1363
Wed Jun 26 13:36:54 2013	1372246614	0	1363	1363	1363
Wed Jun 26 13:38:07 2013	1372246687	0	1363	1363	1363
Wed Jun 26 13:38:25 2013	1372246705	0	1363	1363	1363
Wed Jun 26 13:38:42 2013	1372246722	0	1363	1363	1363
Wed Jun 26 13:39:56 2013	1372246796	0	1363	1363	1363
Wed Jun 26 13:38:47 2013	1372246727	0	1363	1363	1363
Wed Jun 26 13:38:38 2013	1372246718	0	1363	1363	1363
Wed Jun 26 13:37:10 2013	1372246630	0	1363	1363	1363
Wed Jun 26 13:36:46 2013	1372246606	0	1363	1363	1363
Wed Jun 26 13:39:20 2013	1372246760	0	1364	1364	1364
Wed Jun 26 13:38:41 2013	1372246721	0	1364	1364	1364
Wed Jun 26 13:37:32 2013	1372246652	0	1364	1364	1364
Wed Jun 26 13:38:14 2013	1372246694	0	1364	1364	1364
Wed Jun 26 13:39:20 2013	1372246760	0	1364	1364	1364
Wed Jun 26 13:38:55 2013	1372246735	0	1364	1364	1364
Wed Jun 26 13:38:02 2013	1372246682	0	1364	1364	1364
Wed Jun 26 13:37:56 2013	1372246676	0	1364	1364	1364
Wed Jun 26 13:37:26 2013	1372246646	0	1364	1364	1364
Wed Jun 26 13:39:36 2013	1372246776	0	1364	1364	1364
Wed Jun 26 13:38:50 2013	1372246730	0	1364	1364	1364
Wed Jun 26 13:39:38 2013	1372246778	0	1364	1364	1364
Wed Jun 26 13:39:49 2013	1372246789	0	1364	1364	1364
Wed Jun 26 13:38:45 2013	1372246725	0	1364	1364	1364
Wed Jun 26 13:38:20 2013	1372246700	0	1364	1364	1364
Wed Jun 26 13:38:48 2013	1372246728	0	1365	1365	1365
Wed Jun 26 13:39:35 2013	1372246775	0	1365	1365	1365
Wed Jun 26 13:39:44 2013	1372246784	0	1365	1365	1365
Wed Jun 26 13:40:57 2013	1372246857	0	1365	1365	1365
Wed Jun 26 13:36:18 2013	1372246578	0	1365	1365	1365
Wed Jun 26 13:37:14 2013	1372246634	0	1365	1365	1365
Wed Jun 26 13:38:22 2013	1372246702	0	1365	1365	1365
Wed Jun 26 13:39:25 2013	1372246765	0	1365	1365	1365
Wed Jun 26 13:38:48 2013	1372246728	0	1365	1365	1365
Wed Jun 26 13:39:34 2013	1372246774	0	1365	1365	1365
Wed Jun 26 13:38:37 2013	1372246717	0	1365	1365	1365
Wed Jun 26 13:38:07 2013	1372246687	0	1365	1365	1365
Wed Jun 26 13:38:21 2013	1372246701	0	1365	1365	1365
Wed Jun 26 13:39:21 2013	1372246761	0	1365	1365	1365
Wed Jun 26 13:39:09 2013	1372246749	0	1365	1365	1365
Wed Jun 26 13:37:39 2013	1372246659	0	1366	1366	1365
Wed Jun 26 13:37:02 2013	1372246622	0	1366	1366	1366
Wed Jun 26 13:38:06 2013	1372246686	0	1366	1366	1366
Wed Jun 26 13:37:45 2013	1372246665	0	1366	1366	1366
Wed Jun 26 13:37:17 2013	1372246637	0	1366	1366	1366
Wed Jun 26 13:36:59 2013	1372246619	0	1366	1366	1366
Wed Jun 26 13:39:28 2013	1372246768	0	1366	1366	1366
Wed Jun 26 13:40:28 2013	1372246828	0	1366	1366	1366
Wed Jun 26 13:38:45 2013	1372246725	0	1366	1366	1366
Wed Jun 26 13:37:56 2013	1372246676	0	1366	1366	1366
Wed Jun 26 13:37:52 2013	1372246672	0	1367	1367	1367
Wed Jun 26 13:37:40 2013	1372246660	0	1367	1367	1367
Wed Jun 26 13:37:37 2013	1372246657	0	1367	1367	1367
Wed Jun 26 13:38:47 2013	1372246727	0	1367	1367	1367
Wed Jun 26 13:38:36 2013	1372246716	0	1367	1367	1367
Wed Jun 26 13:39:30 2013	1372246770	0	1367	1367	1367
Wed Jun 26 13:38:14 2013	1372246694	0	1367	1367	1367
Wed Jun 26 13:37:48 2013	1372246668	0	1367	1367	1367
Wed Jun 26 13:38:10 2013	1372246690	0	1367	1367	1367
Wed Jun 26 13:39:19 2013	1372246759	0	1367	1367	1367
Wed Jun 26 13:39:31 2013	1372246771	0	1367	1367	1367
Wed Jun 26 13:39:17 2013	1372246757	0	1367	1367	1367
Wed Jun 26 13:37:05 2013	1372246625	0	1367	1367	1367
Wed Jun 26 13:38:59 2013	1372246739	0	1367	1367	1367
Wed Jun 26 13:38:49 2013	1372246729	0	1367	1367	1367
Wed Jun 26 13:39:32 2013	1372246772	0	1367	1367	1367
Wed Jun 26 13:37:19 2013	1372246639	0	1367	1367	1367
Wed Jun 26 13:37:09 2013	1372246629	0	1368	1368	1368
Wed Jun 26 13:39:29 2013	1372246769	0	1368	1368	1368
Wed Jun 26 13:39:35 2013	1372246775	0	1368	1368	1368
Wed Jun 26 13:37:08 2013	1372246628	0	1368	1368	1368
Wed Jun 26 13:37:04 2013	1372246624	0	1368	1368	1368
Wed Jun 26 13:39:13 2013	1372246753	0	1368	1368	1368
Wed Jun 26 13:37:59 2013	1372246679	0	1368	1368	1368
Wed Jun 26 13:37:51 2013	1372246671	0	1368	1368	1368
Wed Jun 26 13:37:12 2013	1372246632	0	1368	1368	1368
Wed Jun 26 13:37:36 2013	1372246656	0	1368	1368	1368
Wed Jun 26 13:37:54 2013	1372246674	0	1368	1368	1368
Wed Jun 26 13:38:35 2013	1372246715	0	1369	1369	1369
Wed Jun 26 13:36:19 2013	1372246579	0	1369	1369	1369
Wed Jun 26 13:36:57 2013	1372246617	0	1369	1369	1369
Wed Jun 26 13:38:41 2013	1372246721	0	1369	1369	1369
Wed Jun 26 13:37:53 2013	1372246673	0	1369	1369	1369
Wed Jun 26 13:38:17 2013	1372246697	0	1369	1369	1369
Wed Jun 26 13:38:18 2013	1372246698	0	1369	1369	1369
Wed Jun 26 13:39:01 2013	1372246741	0	1369	1369	1369
Wed Jun 26 13:38:01 2013	1372246681	0	1370	1370	1369
Wed Jun 26 13:39:16 2013	1372246756	0	1370	1370	1370
Wed Jun 26 13:37:19 2013	1372246639	0	1370	1370	1370
Wed Jun 26 13:38:17 2013	1372246697	0	1370	1370	1370
Wed Jun 26 13:38:57 2013	1372246737	0	1370	1370	1370
Wed Jun 26 13:38:33 2013	1372246713	0	1370	1370	1370
Wed Jun 26 13:38:45 2013	1372246725	0	1370	1370	1370
Wed Jun 26 13:38:34 2013	1372246714	0	1371	1371	1371
Wed Jun 26 13:38:40 2013	1372246720	0	1371	1371	1371
Wed Jun 26 13:38:09 2013	1372246689	0	1371	1371	1371
Wed Jun 26 13:37:34 2013	1372246654	0	1371	1371	1371
